"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       
          0,           0,           0,      0.1888895541,       0.294772614
          0,           0,          10,      0.3408909178,      0.4265698791
          0,           0,          20,      0.1680194646,      0.3056868657
          0,           0,          30,      0.1115805068,       0.277589683
          0,           0,          40,     0.08230896448,      0.2468491848
          0,           0,          50,     0.06658786192,      0.2477726009
          0,           0,          60,     0.06101388479,      0.2952429972
          0,           0,          70,     0.05013620859,      0.3761602627
          0,           0,          80,     0.03662161096,      0.4467690731
          0,           0,          90,     0.02896459498,      0.4712640087
          0,           0,         100,     0.02658778745,      0.4726029325
          0,           0,         110,     0.02689633142,      0.4749515471
          0,           0,         120,     0.02832105154,       0.485053313
          0,           0,         130,     0.03044122694,      0.5065732307
          0,           0,         140,     0.03047457786,      0.5261043994
          0,           0,         150,     0.02596375885,       0.529685368
          0,           0,         160,     0.01798205986,      0.5202077158
          0,           0,         170,    0.008034640123,      0.5067950715
          0,           0,         180,  -0.0004118792572,      0.5008103096
          0,           0,         190,   -0.004265873107,      0.5027459903
          0,           0,         200,   -0.004771264618,      0.5021642838
          0,           0,         210,   -0.003235895141,      0.4946015534
          0,           0,         220,   0.0001140986636,      0.4806845297
          0,           0,         230,    0.004514544846,      0.4667214769
          0,           0,         240,    0.008888917836,      0.4565230349
          0,           0,         250,     0.01199066541,      0.4501332681
          0,           0,         260,     0.01376172898,      0.4467390252
          0,           0,         270,       0.015114466,      0.4444799561
          0,           0,         280,     0.01663554708,      0.4434547788
          0,           0,         290,     0.01846665839,      0.4439562834
          0,           0,         300,     0.02025448278,      0.4459164472
          0,           0,         310,     0.02126570171,      0.4492628111
          0,           0,         320,     0.02165033957,       0.455870563
          0,           0,         330,     0.02141169562,      0.4661632815
          0,           0,         340,      0.0208900585,      0.4797529201
          0,           0,         350,     0.02032099602,      0.4955521361
          0,           0,         360,     0.01993841739,        0.50816935
          0,           0,         370,     0.01960344129,      0.5200964024
          0,           0,         380,     0.01928284515,      0.5283781789
          0,           0,         390,     0.01895065727,      0.5318906445
          0,           0,         400,     0.01869048262,      0.5312423332
          0,           0,         410,     0.01866832154,      0.5276439446
          0,           0,         420,     0.01893842658,      0.5226933779
          0,           0,         430,     0.01945176646,      0.5175141101
          0,           0,         440,     0.02002912075,       0.512969713
          0,           0,         450,     0.02048724614,      0.5098098821
          0,           0,         460,     0.02073520479,      0.5083622339
          0,           0,         470,     0.02068262518,      0.5087538958
          0,           0,         480,      0.0203680836,      0.5104411152
          0,           0,         490,     0.01987631021,       0.512440511
          0,           0,         500,     0.01925199243,      0.5139153616
          0,           0,         510,      0.0185078237,      0.5144242004
          0,           0,         520,     0.01765616646,      0.5138980989
          0,           0,         530,     0.01671550411,      0.5125021955
          0,           0,         540,     0.01576142613,      0.5107223565
          0,           0,         550,     0.01504116802,      0.5094362856
          0,           0,         560,     0.01444127344,      0.5086753732
          0,           0,         570,       0.014105393,      0.5087759243
          0,           0,         580,      0.0140330898,      0.5096859968
          0,           0,         590,     0.01417389555,      0.5111812517
          0,           0,         600,     0.01448700147,      0.5131717601
          0,           0,         610,      0.0148821696,      0.5152927734
          0,           0,         620,     0.01520571227,      0.5169005275
          0,           0,         630,     0.01547947381,      0.5181878691
          0,           0,         640,     0.01561983246,      0.5187157197
          0,           0,         650,      0.0156111111,      0.5183592663
          0,           0,         660,     0.01546318807,      0.5171029978
          0,           0,         670,     0.01521737109,       0.515079812
          0,           0,         680,     0.01492737599,      0.5125017405
          0,           0,         690,     0.01464725489,      0.5095082316
          0,           0,         700,     0.01446828855,      0.5066052347
          0,           0,         710,     0.01444148465,      0.5044827418
          0,           0,         720,     0.01457551618,      0.5027347005
          0,           0,         730,     0.01488798768,      0.5018231126
          0,           0,         740,     0.01536069978,      0.5017989528
          0,           0,         750,     0.01595467183,      0.5025775893
          0,           0,         760,     0.01659815055,      0.5039172541
          0,           0,         770,     0.01730485334,      0.5057404375
          0,           0,         780,     0.01794126191,      0.5076359219
          0,           0,         790,     0.01839974948,      0.5092096561
          0,           0,         800,     0.01877692673,       0.510810531
          0,           0,         810,     0.01901811824,      0.5122864555
          0,           0,         820,     0.01914132827,      0.5136785637
          0,           0,         830,     0.01917753441,      0.5149953208
          0,           0,         840,     0.01915871122,      0.5161831045
          0,           0,         850,     0.01911084449,      0.5171607595
          0,           0,         860,      0.0190542932,      0.5177618216
          0,           0,         870,     0.01896917954,      0.5181021193
          0,           0,         880,     0.01884278559,      0.5180218652
          0,           0,         890,     0.01864924589,      0.5175489278
          0,           0,         900,     0.01836898638,      0.5167755803
          0,           0,         910,     0.01805585119,      0.5159716127
          0,           0,         920,     0.01763348219,      0.5150283442
          0,           0,         930,     0.01715291215,      0.5141545555
          0,           0,         940,     0.01664059874,      0.5134492309
          0,           0,         950,     0.01613783421,      0.5129914445
          0,           0,         960,     0.01561413142,      0.5127763982
          0,           0,         970,     0.01516463114,      0.5128270093
          0,           0,         980,     0.01474306888,      0.5130974933
          0,           0,         990,     0.01442048563,      0.5134646708
          0,           0,        1000,     0.01420037785,      0.5137962492
          0,           0,        1010,     0.01408059427,      0.5139682829
          0,           0,        1020,     0.01405288411,      0.5139228104
          0,           0,        1030,     0.01409542417,      0.5136454068
          0,           0,        1040,     0.01420086984,      0.5131253749
          0,           0,        1050,     0.01435757565,      0.5124108718
          0,           0,        1060,     0.01455216924,      0.5115741704
          0,           0,        1070,     0.01477420635,      0.5107022216
          0,           0,        1080,      0.0150187015,      0.5098998319
          0,           0,        1090,     0.01528080062,      0.5092484052
          0,           0,        1100,     0.01555778388,      0.5088042971
          0,           0,        1110,     0.01584943693,      0.5085977335
          0,           0,        1120,     0.01615415234,      0.5086158235
          0,           0,        1130,     0.01643162988,       0.508776754
          0,           0,        1140,     0.01672880691,       0.509044048
          0,           0,        1150,     0.01703476752,      0.5093727337
          0,           0,        1160,     0.01729911054,       0.509680624
          0,           0,        1170,      0.0175635694,      0.5100160258
          0,           0,        1180,      0.0177809333,      0.5103458007
          0,           0,        1190,     0.01794109568,      0.5106948509
          0,           0,        1200,     0.01803764249,      0.5110930882
          0,           0,        1210,      0.0180698037,      0.5115628622
          0,           0,        1220,     0.01804066365,       0.512105583
          0,           0,        1230,     0.01795583797,      0.5127019416
          0,           0,        1240,     0.01782237718,      0.5133171509
          0,           0,        1250,     0.01764771431,      0.5139080525
          0,           0,        1260,     0.01743920654,      0.5144318202
          0,           0,        1270,     0.01724013418,      0.5147985558
          0,           0,        1280,     0.01700146705,      0.5151027458
          0,           0,        1290,     0.01678887088,      0.5152651317
          0,           0,        1300,     0.01655065448,      0.5153406393
          0,           0,        1310,     0.01631826212,       0.515309457
          0,           0,        1320,      0.0160872301,      0.5151709953
          0,           0,        1330,     0.01590301573,      0.5149694954
          0,           0,        1340,      0.0157190805,      0.5146570301
          0,           0,        1350,     0.01557662263,      0.5142882254
          0,           0,        1360,     0.01546103865,      0.5138152449
          0,           0,        1370,     0.01539405653,      0.5133053625
          0,           0,        1380,     0.01537441458,      0.5127811048
          0,           0,        1390,     0.01539620023,      0.5123038518
          0,           0,        1400,     0.01545042457,      0.5118808075
          0,           0,        1410,     0.01552296463,      0.5115519532
          0,           0,        1420,     0.01562544586,      0.5112540048
          0,           0,        1430,      0.0157443225,      0.5110465166
          0,           0,        1440,     0.01587426494,      0.5109449935
          0,           0,        1450,     0.01601176429,      0.5109539786
          0,           0,        1460,     0.01613715645,      0.5110592696
          0,           0,        1470,      0.0162698837,      0.5112773081
          0,           0,        1480,     0.01637626249,      0.5115445982
          0,           0,        1490,       0.016467493,      0.5118710485
          0,           0,        1500,     0.01652527597,      0.5121784546
