"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       
          0,           0,         800,     -0.0161197682,      0.4349753921
          0,           0,         810,    -0.01468868224,      0.4314640998
          0,           0,         820,     -0.0138039983,      0.4268918225
          0,           0,         830,    -0.01364428726,      0.4233358694
          0,           0,         840,    -0.01420293533,      0.4227853858
          0,           0,         850,    -0.01506570401,      0.4246991759
          0,           0,         860,    -0.01612834765,      0.4279104585
          0,           0,         870,    -0.01705839838,      0.4302838977
          0,           0,         880,    -0.01779790948,      0.4305588922
          0,           0,         890,    -0.01822082032,      0.4288309311
          0,           0,         900,    -0.01842811538,      0.4259984379
          0,           0,         910,    -0.01835361721,      0.4239809766
          0,           0,         920,    -0.01797730538,      0.4240746761
          0,           0,         930,    -0.01729350636,      0.4264811359
          0,           0,         940,    -0.01659431716,      0.4293758168
          0,           0,         950,    -0.01584387978,      0.4321908564
          0,           0,         960,    -0.01532691122,      0.4333918633
          0,           0,         970,    -0.01520310101,      0.4326268128
          0,           0,         980,    -0.01544425851,      0.4306823654
          0,           0,         990,    -0.01589520666,       0.428704934
          0,           0,        1000,    -0.01637222147,       0.427494004
          0,           0,        1010,    -0.01675470147,      0.4271908316
          0,           0,        1020,    -0.01701300976,      0.4274252422
          0,           0,        1030,    -0.01717283162,      0.4276923509
          0,           0,        1040,    -0.01725929987,      0.4276774877
          0,           0,        1050,    -0.01726573829,       0.427376347
          0,           0,        1060,    -0.01716341483,      0.4270222194
          0,           0,        1070,    -0.01693762001,      0.4269070459
          0,           0,        1080,    -0.01662158695,      0.4272048093
          0,           0,        1090,    -0.01633907476,      0.4277839114
          0,           0,        1100,    -0.01611430294,      0.4286093058
          0,           0,        1110,    -0.01605622405,      0.4294400456
          0,           0,        1120,    -0.01619230141,      0.4301294817
          0,           0,        1130,    -0.01648117701,      0.4305987964
          0,           0,        1140,    -0.01679020125,      0.4308023129
          0,           0,        1150,    -0.01705259362,      0.4307694851
          0,           0,        1160,    -0.01717715713,      0.4304382782
          0,           0,        1170,    -0.01710567374,      0.4297863405
          0,           0,        1180,    -0.01685020539,      0.4288333715
          0,           0,        1190,    -0.01649550873,      0.4277406512
          0,           0,        1200,    -0.01616008513,      0.4267419167
          0,           0,        1210,    -0.01592087553,      0.4259780118
          0,           0,        1220,    -0.01587649297,      0.4256912452
          0,           0,        1230,    -0.01604952151,      0.4259356435
          0,           0,        1240,    -0.01640184532,      0.4266268862
          0,           0,        1250,    -0.01686387895,      0.4276190979
          0,           0,        1260,    -0.01723347261,      0.4284970705
          0,           0,        1270,     -0.0175111302,      0.4293488542
          0,           0,        1280,    -0.01757515838,      0.4300037871
          0,           0,        1290,    -0.01741314455,      0.4304463154
          0,           0,        1300,    -0.01702604089,      0.4307111294
          0,           0,        1310,    -0.01652608257,      0.4306894202
          0,           0,        1320,    -0.01606387459,      0.4302944238
          0,           0,        1330,    -0.01577408577,      0.4294928613
          0,           0,        1340,    -0.01573116769,      0.4283790739
          0,           0,        1350,    -0.01592454216,      0.4271875917
          0,           0,        1360,    -0.01626716612,      0.4262205461
          0,           0,        1370,    -0.01663400456,      0.4257308579
          0,           0,        1380,    -0.01691340953,      0.4258293816
          0,           0,        1390,    -0.01704833663,      0.4264591398
          0,           0,        1400,    -0.01704846078,      0.4274353628
          0,           0,        1410,    -0.01697012315,        0.42851431
          0,           0,        1420,    -0.01687859244,      0.4294555319
          0,           0,        1430,     -0.0168138039,      0.4300661424
          0,           0,        1440,    -0.01677584372,      0.4302327925
          0,           0,        1450,    -0.01673439097,      0.4299456994
          0,           0,        1460,    -0.01665335333,      0.4293055803
          0,           0,        1470,    -0.01651605143,      0.4285023118
          0,           0,        1480,    -0.01633879677,      0.4277597847
          0,           0,        1490,    -0.01616788025,      0.4272604424
          0,           0,        1500,    -0.01606239773,      0.4270817679
          0,           0,        1510,    -0.01607054398,      0.4271770771
          0,           0,        1520,    -0.01620981781,      0.4274123064
          0,           0,        1530,    -0.01645820142,      0.4276384755
          0,           0,        1540,    -0.01675868507,       0.427762073
          0,           0,        1550,    -0.01703504708,      0.4277791164
          0,           0,        1560,     -0.0172136997,      0.4277594759
          0,           0,        1570,    -0.01724525479,      0.4277951542
          0,           0,        1580,    -0.01712521714,      0.4279373296
          0,           0,        1590,    -0.01689727288,      0.4281672403
          0,           0,        1600,    -0.01657750066,      0.4284640056
          0,           0,        1610,    -0.01627008827,      0.4286997285
          0,           0,        1620,    -0.01605462996,      0.4287772485
          0,           0,        1630,    -0.01598546495,      0.4286447808
          0,           0,        1640,    -0.01607475885,      0.4283157688
          0,           0,        1650,    -0.01628892942,      0.4278663215
          0,           0,        1660,    -0.01655932894,      0.4274116261
          0,           0,        1670,    -0.01679094059,      0.4270859594
          0,           0,        1680,    -0.01694168834,      0.4269284934
          0,           0,        1690,    -0.01699312559,      0.4269554974
          0,           0,        1700,    -0.01694717413,      0.4271291808
          0,           0,        1710,    -0.01682952317,       0.427414601
          0,           0,        1720,    -0.01668008631,      0.4277344013
          0,           0,        1730,    -0.01654274526,      0.4280142255
          0,           0,        1740,     -0.0164513517,      0.4281965637
          0,           0,        1750,    -0.01642125677,      0.4282568722
          0,           0,        1760,    -0.01645110607,      0.4281985305
          0,           0,        1770,    -0.01651500119,      0.4280695093
          0,           0,        1780,    -0.01658126729,      0.4279268344
          0,           0,        1790,    -0.01662416643,      0.4278154004
          0,           0,        1800,    -0.01663179384,      0.4277536444
          0,           0,        1810,    -0.01660798141,       0.427732461
          0,           0,        1820,    -0.01656859552,      0.4277255352
          0,           0,        1830,    -0.01653423266,      0.4277048314
          0,           0,        1840,    -0.01652203173,      0.4276537389
          0,           0,        1850,    -0.01653942794,      0.4275727941
          0,           0,        1860,    -0.01658190456,      0.4274776292
          0,           0,        1870,    -0.01663529532,      0.4273921936
          0,           0,        1880,    -0.01668153536,      0.4273413266
          0,           0,        1890,    -0.01670552746,      0.4273452741
          0,           0,        1900,     -0.0167004731,      0.4274162167
          0,           0,        1910,    -0.01667352701,       0.427539046
          0,           0,        1920,    -0.01663315971,      0.4277111781
          0,           0,        1930,    -0.01658962364,      0.4279166063
          0,           0,        1940,    -0.01655586671,      0.4281128675
          0,           0,        1950,      -0.016539119,      0.4282541838
          0,           0,        1960,    -0.01654059235,      0.4282977552
          0,           0,        1970,    -0.01655590439,      0.4282174012
          0,           0,        1980,    -0.01657710972,      0.4280160085
          0,           0,        1990,    -0.01659351912,      0.4277732643
          0,           0,        2000,    -0.01660472684,      0.4274622842
          0,           0,        2010,    -0.01660541257,       0.427222174
          0,           0,        2020,    -0.01659723873,      0.4270440437
          0,           0,        2030,    -0.01658538078,      0.4270115123
          0,           0,        2040,    -0.01657797697,      0.4271249244
          0,           0,        2050,    -0.01658235749,      0.4273463137
          0,           0,        2060,    -0.01660210756,      0.4276124548
          0,           0,        2070,    -0.01663502686,       0.427856181
          0,           0,        2080,    -0.01667306942,      0.4280264744
          0,           0,        2090,    -0.01670452108,      0.4281002735
          0,           0,        2100,    -0.01671768656,      0.4280836229
          0,           0,        2110,    -0.01670496966,      0.4280032534
          0,           0,        2120,    -0.01666592117,      0.4278933537
          0,           0,        2130,    -0.01660804443,      0.4277834696
          0,           0,        2140,    -0.01654502943,      0.4276914042
          0,           0,        2150,    -0.01649294045,       0.427622125
          0,           0,        2160,    -0.01646556793,      0.4275714612
          0,           0,        2170,    -0.01646967753,      0.4275335656
          0,           0,        2180,    -0.01650852252,      0.4274981493
          0,           0,        2190,    -0.01657253853,      0.4274713577
          0,           0,        2200,    -0.01664454228,      0.4274605113
          0,           0,        2210,    -0.01670599831,      0.4274760609
          0,           0,        2220,    -0.01674233995,       0.427525833
          0,           0,        2230,    -0.01674664125,       0.427609876
          0,           0,        2240,    -0.01672078711,      0.4277175475
          0,           0,        2250,    -0.01667400513,      0.4278284807
          0,           0,        2260,    -0.01661952833,      0.4279172845
          0,           0,        2270,    -0.01657062803,      0.4279605449
          0,           0,        2280,    -0.01653722142,      0.4279442132
          0,           0,        2290,    -0.01652392775,      0.4278688633
          0,           0,        2300,    -0.01652989139,      0.4277508398
          0,           0,        2310,    -0.01655012363,      0.4276184419
          0,           0,        2320,    -0.01657772178,      0.4275039523
          0,           0,        2330,    -0.01660609488,      0.4274342123
          0,           0,        2340,    -0.01662738709,      0.4274209711
          0,           0,        2350,    -0.01664439538,      0.4274505632
          0,           0,        2360,     -0.0166559848,      0.4275141622
          0,           0,        2370,    -0.01666261157,      0.4275980746
          0,           0,        2380,     -0.0166642851,      0.4276778944
          0,           0,        2390,    -0.01666190061,      0.4277399197
          0,           0,        2400,     -0.0166550029,      0.4277817269
          0,           0,        2410,    -0.01664381777,      0.4277937897
          0,           0,        2420,    -0.01662900129,       0.427782033
          0,           0,        2430,    -0.01661146407,      0.4277562095
          0,           0,        2440,    -0.01659262186,      0.4277263114
          0,           0,        2450,    -0.01657670696,      0.4277030345
          0,           0,        2460,    -0.01656699302,       0.427689386
          0,           0,        2470,    -0.01656588402,      0.4276822686
          0,           0,        2480,    -0.01657404591,      0.4276751131
          0,           0,        2490,    -0.01658957891,       0.427662093
          0,           0,        2500,    -0.01661071011,      0.4276390715
          0,           0,        2510,      -0.016629772,      0.4276127375
          0,           0,        2520,    -0.01664633302,      0.4275846286
          0,           0,        2530,    -0.01665496104,      0.4275668342
          0,           0,        2540,    -0.01665433007,      0.4275670903
          0,           0,        2550,    -0.01664511918,      0.4275894267
          0,           0,        2560,    -0.01663237835,      0.4276251295
          0,           0,        2570,    -0.01661751796,      0.4276724556
          0,           0,        2580,    -0.01660402658,       0.427721979
          0,           0,        2590,    -0.01659564238,      0.4277592103
          0,           0,        2600,    -0.01659333732,      0.4277757018
          0,           0,        2610,    -0.01659625451,      0.4277684504
          0,           0,        2620,    -0.01660227479,      0.4277403388
          0,           0,        2630,    -0.01660887273,      0.4276991515
          0,           0,        2640,     -0.0166139827,      0.4276551232
          0,           0,        2650,    -0.01661658416,       0.427617813
          0,           0,        2660,    -0.01661682307,      0.4275936582
          0,           0,        2670,    -0.01661591793,      0.4275851853
          0,           0,        2680,    -0.01661477625,      0.4275875099
          0,           0,        2690,    -0.01661451618,      0.4275989086
          0,           0,        2700,     -0.0166157064,      0.4276150467
          0,           0,        2710,    -0.01661826563,      0.4276325574
          0,           0,        2720,    -0.01662152408,      0.4276497487
          0,           0,        2730,    -0.01662411658,      0.4276641493
          0,           0,        2740,    -0.01662594949,      0.4276805605
          0,           0,        2750,    -0.01662588936,      0.4276955485
          0,           0,        2760,    -0.01662356055,      0.4277113013
          0,           0,        2770,    -0.01661909411,      0.4277233856
          0,           0,        2780,     -0.0166132903,      0.4277282918
          0,           0,        2790,    -0.01660727356,      0.4277228881
          0,           0,        2800,    -0.01660223377,      0.4277059184
          0,           0,        2810,     -0.0165991706,      0.4276788539
          0,           0,        2820,      -0.016598706,       0.427645959
          0,           0,        2830,    -0.01660098294,      0.4276134759
          0,           0,        2840,    -0.01660566121,      0.4275881125
          0,           0,        2850,    -0.01661199101,      0.4275753619
          0,           0,        2860,    -0.01661893538,      0.4275781598
          0,           0,        2870,    -0.01662532884,      0.4275962114
          0,           0,        2880,    -0.01663005842,       0.427626062
          0,           0,        2890,    -0.01663225616,      0.4276618194
          0,           0,        2900,    -0.01663147537,      0.4276964014
          0,           0,        2910,    -0.01662780307,      0.4277230503
          0,           0,        2920,    -0.01662186901,      0.4277367754
          0,           0,        2930,    -0.01661473735,      0.4277353953
          0,           0,        2940,    -0.01660860753,      0.4277227537
          0,           0,        2950,    -0.01660291123,      0.4276996287
          0,           0,        2960,    -0.01659920578,      0.4276715848
          0,           0,        2970,    -0.01659800314,      0.4276440017
          0,           0,        2980,    -0.01659941297,      0.4276216256
          0,           0,        2990,    -0.01660319391,      0.4276077347
          0,           0,        2999,     -0.0166082033,       0.427604146
