"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       
          0,           0,           0,       0.188926891,        0.29506071
          0,           0,          10,      0.3424438484,      0.4267891782
          0,           0,          20,      0.1736271797,      0.3070928875
          0,           0,          30,      0.1136569963,      0.2746696683
          0,           0,          40,     0.08388765032,      0.2401235173
          0,           0,          50,     0.06708633113,      0.2401000152
          0,           0,          60,     0.05907255655,       0.289379026
          0,           0,          70,     0.04863081801,      0.3580830756
          0,           0,          80,     0.03596626321,      0.4368782646
          0,           0,          90,      0.0312443163,      0.4724203008
          0,           0,         100,     0.02946899474,      0.4793899063
          0,           0,         110,     0.02863527711,      0.4772462162
          0,           0,         120,     0.02851131575,      0.4840752491
          0,           0,         130,     0.02887799257,      0.5057234889
          0,           0,         140,     0.02734553348,       0.528505907
          0,           0,         150,     0.02273997241,      0.5366885826
          0,           0,         160,      0.0156290167,      0.5303082917
          0,           0,         170,    0.006575229317,       0.517333681
          0,           0,         180,  -0.0008784952435,      0.5105974397
          0,           0,         190,   -0.003640539489,      0.5120833145
          0,           0,         200,    -0.00280981307,      0.5118001847
          0,           0,         210,   0.0002604746651,      0.5030390672
          0,           0,         220,    0.004696492088,       0.487229244
          0,           0,         230,    0.009172861172,      0.4708670432
          0,           0,         240,     0.01217461456,      0.4593580335
          0,           0,         250,     0.01389937139,         0.4511765
          0,           0,         260,     0.01473210913,      0.4462325119
          0,           0,         270,     0.01572627518,      0.4432148689
          0,           0,         280,     0.01738251488,      0.4425329662
          0,           0,         290,     0.01981160404,      0.4439418615
          0,           0,         300,     0.02155730245,      0.4461902104
          0,           0,         310,     0.02260776005,      0.4504051769
          0,           0,         320,     0.02295429853,      0.4570128917
          0,           0,         330,     0.02281757854,      0.4679662513
          0,           0,         340,     0.02236101761,      0.4826592509
          0,           0,         350,     0.02180637852,      0.4972809202
          0,           0,         360,     0.02109372074,      0.5126791629
          0,           0,         370,     0.02035883573,      0.5252414531
          0,           0,         380,     0.01973530347,      0.5327574828
          0,           0,         390,     0.01909846248,      0.5372469739
          0,           0,         400,     0.01862191029,      0.5376910525
          0,           0,         410,     0.01843079497,      0.5348394982
          0,           0,         420,     0.01862996204,      0.5298481011
          0,           0,         430,      0.0191531408,      0.5240373923
          0,           0,         440,     0.01983442945,      0.5184670312
          0,           0,         450,     0.02047152796,      0.5141582924
          0,           0,         460,     0.02093996516,      0.5113711115
          0,           0,         470,     0.02113552746,      0.5103939269
          0,           0,         480,     0.02109278367,      0.5108083522
          0,           0,         490,     0.02078872649,      0.5121500604
          0,           0,         500,     0.02023922751,      0.5138118869
          0,           0,         510,     0.01947747163,       0.515354133
          0,           0,         520,     0.01850749482,       0.516498896
          0,           0,         530,     0.01740148824,      0.5170455889
          0,           0,         540,     0.01610265084,      0.5169772689
          0,           0,         550,     0.01497278298,      0.5163808062
          0,           0,         560,     0.01392274825,      0.5153713319
          0,           0,         570,     0.01318420823,      0.5144303025
          0,           0,         580,     0.01277642921,      0.5137967472
          0,           0,         590,     0.01265368436,      0.5135194613
          0,           0,         600,     0.01283779651,      0.5137415258
          0,           0,         610,     0.01333047149,      0.5144333412
          0,           0,         620,     0.01405705511,      0.5154670517
          0,           0,         630,     0.01488769006,       0.516488794
          0,           0,         640,     0.01568683672,      0.5171180784
          0,           0,         650,     0.01628830159,      0.5172096981
          0,           0,         660,     0.01681781672,      0.5167287014
          0,           0,         670,     0.01718906484,      0.5156301056
          0,           0,         680,     0.01742181036,      0.5140187514
          0,           0,         690,     0.01755883512,      0.5120711352
          0,           0,         700,     0.01764646083,      0.5100230539
          0,           0,         710,      0.0177351623,      0.5080866731
          0,           0,         720,     0.01784139706,      0.5068556552
          0,           0,         730,     0.01801401987,      0.5061685289
          0,           0,         740,     0.01825463964,      0.5063001844
          0,           0,         750,     0.01856079167,      0.5072179655
          0,           0,         760,     0.01891591087,      0.5087575031
          0,           0,         770,      0.0192894452,      0.5106834243
          0,           0,         780,     0.01964220052,      0.5127888991
          0,           0,         790,     0.01992941744,      0.5149319394
          0,           0,         800,      0.0200831675,      0.5167315751
          0,           0,         810,     0.02011454699,      0.5185715623
          0,           0,         820,     0.01998668083,      0.5202033906
          0,           0,         830,      0.0197078597,      0.5215914546
          0,           0,         840,     0.01930191968,      0.5226744345
          0,           0,         850,      0.0188060077,      0.5233796001
          0,           0,         860,     0.01826093836,      0.5236320727
          0,           0,         870,     0.01770155734,       0.523386049
          0,           0,         880,     0.01723431559,      0.5227922915
          0,           0,         890,     0.01673206385,      0.5217551576
          0,           0,         900,     0.01626160659,      0.5204022478
          0,           0,         910,     0.01582635662,      0.5188270927
          0,           0,         920,     0.01543065829,      0.5171466781
          0,           0,         930,     0.01508330923,      0.5154932029
          0,           0,         940,     0.01480581614,      0.5140534659
          0,           0,         950,     0.01460506955,      0.5129219686
          0,           0,         960,     0.01449035826,        0.51217273
          0,           0,         970,     0.01446610223,      0.5118214402
          0,           0,         980,     0.01453090991,       0.511819766
          0,           0,         990,     0.01468156882,         0.5120958
          0,           0,        1000,     0.01491007053,      0.5125403988
          0,           0,        1010,     0.01520441049,      0.5130262558
          0,           0,        1020,      0.0155547166,      0.5134640168
          0,           0,        1030,     0.01589409573,      0.5137440955
          0,           0,        1040,     0.01628567294,      0.5138780656
          0,           0,        1050,     0.01667849243,      0.5138040655
