"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       
          0,           0,         720,    -0.01613493251,      0.4239472887
          0,           0,         730,    -0.01654414498,      0.4247952532
          0,           0,         740,    -0.01675489441,      0.4274182482
          0,           0,         750,    -0.01707883601,      0.4300221076
          0,           0,         760,    -0.01765683014,      0.4324856846
          0,           0,         770,    -0.01839426446,      0.4351677164
          0,           0,         780,    -0.01897280523,      0.4382618891
          0,           0,         790,    -0.01918665299,      0.4415724796
          0,           0,         800,    -0.01895057164,      0.4440978018
          0,           0,         810,    -0.01828044014,      0.4446435421
          0,           0,         820,    -0.01737686402,      0.4426719394
          0,           0,         830,    -0.01617719987,      0.4380653031
          0,           0,         840,    -0.01509226077,      0.4333457881
          0,           0,         850,    -0.01419949942,      0.4302504825
          0,           0,         860,    -0.01381331896,      0.4304640768
          0,           0,         870,    -0.01394536226,      0.4336766392
          0,           0,         880,    -0.01474635487,      0.4389869739
          0,           0,         890,    -0.01603691567,      0.4430554037
          0,           0,         900,    -0.01748339421,      0.4435354032
          0,           0,         910,    -0.01869636978,      0.4400835018
          0,           0,         920,    -0.01928415979,      0.4353503221
          0,           0,         930,    -0.01930026184,      0.4303375557
          0,           0,         940,    -0.01861590521,      0.4277098159
          0,           0,         950,    -0.01753236838,      0.4284784409
          0,           0,         960,    -0.01622134367,      0.4323518213
          0,           0,         970,    -0.01525164672,      0.4374944909
          0,           0,         980,    -0.01494534324,      0.4412661151
          0,           0,         990,     -0.0152237448,      0.4436394046
          0,           0,        1000,    -0.01597669274,      0.4437730041
          0,           0,        1010,    -0.01685866641,      0.4421472528
          0,           0,        1020,    -0.01751302036,      0.4396361436
          0,           0,        1030,    -0.01772141129,      0.4373415179
          0,           0,        1040,    -0.01751310584,      0.4354665925
          0,           0,        1050,    -0.01701215323,      0.4345689668
          0,           0,        1060,    -0.01646606527,      0.4345800311
          0,           0,        1070,    -0.01607948604,      0.4351544078
          0,           0,        1080,    -0.01597428996,       0.435783407
          0,           0,        1090,    -0.01612926445,      0.4361795436
          0,           0,        1100,    -0.01647285219,      0.4361354529
          0,           0,        1110,    -0.01687381295,      0.4357525042
          0,           0,        1120,    -0.01721230196,      0.4353686039
          0,           0,        1130,    -0.01741043689,      0.4353747671
          0,           0,        1140,    -0.01744259943,      0.4360279752
          0,           0,        1150,    -0.01732988806,      0.4373186875
          0,           0,        1160,    -0.01713841017,      0.4388362696
          0,           0,        1170,    -0.01692105655,      0.4401999072
          0,           0,        1180,    -0.01669670605,      0.4410963452
          0,           0,        1190,    -0.01650444026,      0.4411137236
          0,           0,        1200,    -0.01635540101,      0.4401761846
          0,           0,        1210,    -0.01625138829,      0.4384853016
          0,           0,        1220,    -0.01619548259,      0.4366140228
          0,           0,        1230,    -0.01617989293,      0.4348237263
          0,           0,        1240,    -0.01621268933,      0.4334209839
          0,           0,        1250,    -0.01630650804,      0.4327201625
          0,           0,        1260,     -0.0164643125,      0.4327820211
          0,           0,        1270,    -0.01672036461,      0.4336200091
          0,           0,        1280,    -0.01703665568,      0.4350323766
          0,           0,        1290,    -0.01731931399,       0.436483953
          0,           0,        1300,    -0.01757895605,       0.438072587
          0,           0,        1310,    -0.01771304215,      0.4393809491
          0,           0,        1320,      -0.017666645,      0.4402131753
          0,           0,        1330,    -0.01740292273,      0.4403909804
          0,           0,        1340,    -0.01696632396,      0.4398262652
          0,           0,        1350,    -0.01646162617,      0.4386870428
          0,           0,        1360,    -0.01601823232,      0.4372991862
          0,           0,        1370,    -0.01575355088,      0.4360832707
          0,           0,        1380,    -0.01571182939,      0.4352192521
          0,           0,        1390,    -0.01587879964,      0.4349751959
          0,           0,        1400,    -0.01622012814,      0.4351644697
          0,           0,        1410,    -0.01663118403,      0.4356115472
          0,           0,        1420,    -0.01701674394,      0.4360656035
          0,           0,        1430,     -0.0173034661,      0.4363732604
          0,           0,        1440,    -0.01744662237,      0.4365109168
          0,           0,        1450,    -0.01746234785,      0.4365820569
          0,           0,        1460,    -0.01735260343,      0.4366883768
          0,           0,        1470,    -0.01714694893,      0.4368987881
          0,           0,        1480,     -0.0168858255,      0.4371959749
          0,           0,        1490,     -0.0166262666,      0.4374876885
          0,           0,        1499,    -0.01642221159,      0.4376770585
