"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       
          0,           0,        1100,    -0.02706692286,      0.4290392145
          0,           0,        1110,    -0.02648615074,      0.4263781179
          0,           0,        1120,    -0.02606582254,      0.4238481413
          0,           0,        1130,    -0.02595629976,      0.4223111717
          0,           0,        1140,    -0.02616760039,      0.4220630551
          0,           0,        1150,    -0.02676025283,      0.4228666553
          0,           0,        1160,    -0.02761520806,      0.4241989648
          0,           0,        1170,    -0.02855073307,      0.4252838159
          0,           0,        1180,    -0.02923576976,      0.4255622019
          0,           0,        1190,    -0.02953443829,      0.4251451829
          0,           0,        1200,    -0.02932116853,      0.4245139332
          0,           0,        1210,    -0.02861219991,      0.4242239135
          0,           0,        1220,    -0.02759452583,      0.4247889547
          0,           0,        1230,    -0.02668556352,      0.4261435643
          0,           0,        1240,    -0.02608041805,       0.428081383
          0,           0,        1250,    -0.02600248635,      0.4299184674
          0,           0,        1260,    -0.02642541887,       0.431364501
          0,           0,        1270,    -0.02716686431,      0.4319186639
          0,           0,        1280,    -0.02791872078,      0.4313674474
          0,           0,        1290,    -0.02839795927,      0.4296502442
          0,           0,        1300,    -0.02845082841,      0.4269274759
          0,           0,        1310,    -0.02816592487,      0.4241327396
          0,           0,        1320,     -0.0276290794,      0.4212126263
          0,           0,        1330,    -0.02706470464,      0.4192698438
          0,           0,        1340,    -0.02668004269,      0.4189446082
          0,           0,        1350,      -0.026614605,      0.4204098957
          0,           0,        1360,    -0.02690522785,      0.4233024203
          0,           0,        1370,    -0.02743933949,      0.4265224866
          0,           0,        1380,    -0.02808519433,       0.429309293
          0,           0,        1390,     -0.0286647097,      0.4309208691
          0,           0,        1400,    -0.02897198406,      0.4310105291
          0,           0,        1410,    -0.02890940924,      0.4299465398
          0,           0,        1420,    -0.02845729954,      0.4282810239
          0,           0,        1430,    -0.02771338126,      0.4267655841
          0,           0,        1440,    -0.02697827889,      0.4259616845
          0,           0,        1450,    -0.02639237747,      0.4257564204
          0,           0,        1460,    -0.02609578737,      0.4259342038
          0,           0,        1470,    -0.02617030082,      0.4261546907
          0,           0,        1480,    -0.02656051751,      0.4261278892
          0,           0,        1490,    -0.02713169291,       0.425730205
          0,           0,        1499,     -0.0276665075,       0.425099033
