0.70698,0.46442,0.41944,0.40025,0.38953
0.72502,0.47009,0.4232,0.40325,0.39205
0,0,0.42558,0.40504,0.39349
0,0,0.43081,0.40857,0.3964
0,0,0.43392,0,0.39827
