"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       
          0,           0,           0,      0.2330643991,      0.4051436495
          0,           0,          10,      0.3868066229,      0.5523506628
          0,           0,          20,      0.1850241452,      0.3682660028
          0,           0,          30,      0.1099837265,      0.3303847448
          0,           0,          40,     0.06824732228,      0.2870650208
          0,           0,          50,     0.04788884813,      0.2589101138
          0,           0,          60,     0.03326402184,      0.2638650758
          0,           0,          70,     0.01350273989,      0.3246093505
          0,           0,          80,    0.009295990033,      0.3971330657
          0,           0,          90,     0.01517213667,       0.451907799
          0,           0,         100,     0.01808433433,      0.4724144977
          0,           0,         110,     0.01424546359,      0.4640120309
          0,           0,         120,    0.005771723091,      0.4422947374
          0,           0,         130,   -0.006028665289,      0.4101235776
          0,           0,         140,    -0.01374726963,      0.3874540099
          0,           0,         150,    -0.01779684028,      0.3774435675
          0,           0,         160,    -0.01771806332,      0.3834697113
          0,           0,         170,    -0.01465386997,      0.3967602471
          0,           0,         180,   -0.009760677025,      0.4116446338
          0,           0,         190,   -0.004331557033,      0.4227043345
          0,           0,         200,  -3.708442772e-05,      0.4245344225
          0,           0,         210,    0.003793530073,      0.4171211746
          0,           0,         220,    0.006613125919,      0.4058230476
          0,           0,         230,    0.009025448677,      0.3936439329
          0,           0,         240,     0.01163230231,      0.3818379789
          0,           0,         250,     0.01441879784,      0.3743780424
          0,           0,         260,     0.01719361276,      0.3721226651
          0,           0,         270,     0.01915395695,      0.3758865181
          0,           0,         280,     0.02024140717,      0.3875283193
          0,           0,         290,     0.01977334788,      0.4051169991
          0,           0,         300,     0.01764740057,      0.4242730968
          0,           0,         310,     0.01405054644,      0.4415661302
          0,           0,         320,    0.009620272533,      0.4563887466
          0,           0,         330,    0.005416877151,      0.4703780932
          0,           0,         340,    0.002399675218,      0.4843361353
          0,           0,         350,    0.000784605445,      0.4958721877
          0,           0,         360,   0.0001032817188,      0.5023237619
          0,           0,         370,  -0.0001111915569,       0.503167952
          0,           0,         380,  -3.341473431e-05,      0.4987589797
          0,           0,         390,    0.000377305369,      0.4907916181
          0,           0,         400,    0.001088446385,      0.4807304116
          0,           0,         410,    0.001972187106,      0.4689047139
          0,           0,         420,    0.002687036093,      0.4583176743
          0,           0,         430,    0.003179057362,      0.4494577679
          0,           0,         440,    0.003515153696,      0.4407278098
          0,           0,         450,    0.003638980854,       0.433779838
          0,           0,         460,    0.003640998006,      0.4292583757
          0,           0,         470,    0.003660868617,      0.4269466726
          0,           0,         480,    0.003837193083,      0.4267247042
          0,           0,         490,    0.004244082486,       0.428397134
          0,           0,         500,    0.004833729823,      0.4314296025
          0,           0,         510,     0.00552554075,      0.4353316411
          0,           0,         520,    0.006267913027,      0.4395939472
          0,           0,         530,    0.007291382608,       0.445084526
          0,           0,         540,    0.008549483265,      0.4514292415
          0,           0,         550,    0.009853411155,      0.4586968724
          0,           0,         560,     0.01090456223,      0.4669655511
          0,           0,         570,     0.01134880928,      0.4748888518
          0,           0,         580,     0.01107492682,      0.4830080103
          0,           0,         590,    0.009989030657,      0.4893875018
          0,           0,         600,     0.00847743896,      0.4927240344
          0,           0,         610,    0.006425603386,      0.4935027038
          0,           0,         620,    0.004196487382,      0.4914896241
          0,           0,         630,    0.001749193753,      0.4867301102
          0,           0,         640,  -0.0001910214719,      0.4810281538
          0,           0,         650,   -0.001926063517,      0.4738390528
          0,           0,         660,   -0.003191067986,      0.4655104465
          0,           0,         670,   -0.003674616241,      0.4576309802
          0,           0,         680,    -0.00333206508,      0.4499285277
          0,           0,         690,    -0.00216467043,      0.4437147595
          0,           0,         700,  -0.0004931113335,      0.4397300927
          0,           0,         710,    0.001458992085,      0.4377647876
          0,           0,         720,    0.003672730897,      0.4377518245
          0,           0,         730,    0.005829173746,      0.4397264713
          0,           0,         740,    0.007738789145,       0.443303024
          0,           0,         750,     0.00925946301,      0.4479383739
          0,           0,         760,     0.01031652017,      0.4530490674
          0,           0,         770,     0.01090275132,      0.4581420465
          0,           0,         780,     0.01105874039,       0.462905961
          0,           0,         790,     0.01083966451,      0.4671859152
          0,           0,         800,     0.01028987969,      0.4708945727
          0,           0,         810,    0.009458977116,       0.473875071
          0,           0,         820,     0.00828614447,      0.4762150961
          0,           0,         830,    0.006804994993,      0.4775838306
          0,           0,         840,    0.005119626312,      0.4777090991
          0,           0,         850,    0.003606635811,      0.4767938719
          0,           0,         860,    0.001924314735,      0.4747210748
          0,           0,         870,   0.0003814479656,      0.4717179768
          0,           0,         880,  -0.0007856397183,      0.4684410755
          0,           0,         890,   -0.001661779923,      0.4648030032
          0,           0,         900,   -0.002149840577,      0.4609795153
          0,           0,         910,   -0.002160795511,      0.4575106908
          0,           0,         920,   -0.001623421926,      0.4541702537
          0,           0,         930,  -0.0005527917604,      0.4516589368
          0,           0,         940,    0.001000057785,      0.4501157725
          0,           0,         950,    0.002615487795,      0.4497036789
          0,           0,         960,    0.004426821395,      0.4502197661
          0,           0,         970,    0.005843413725,      0.4512762792
          0,           0,         980,    0.006489120674,      0.4519672659
          0,           0,         990,    0.007436552624,      0.4532628273
          0,           0,        1000,    0.007995100334,      0.4542196068
          0,           0,        1010,    0.008825103527,      0.4560804532
          0,           0,        1020,    0.009631038451,      0.4588255502
          0,           0,        1030,     0.01006979603,      0.4618087996
          0,           0,        1040,     0.01013241055,      0.4647253724
          0,           0,        1050,    0.009867183177,      0.4673251923
          0,           0,        1060,    0.009280247152,       0.469625358
          0,           0,        1070,    0.008400931367,      0.4713310483
          0,           0,        1080,    0.007302258717,      0.4722062581
          0,           0,        1090,    0.006119537842,      0.4722289054
          0,           0,        1100,    0.004932833153,      0.4715801437
          0,           0,        1110,    0.003776537378,      0.4704086477
          0,           0,        1120,    0.002688454175,      0.4688063959
          0,           0,        1130,    0.001700312268,      0.4668423856
          0,           0,        1140,    0.000895608205,      0.4646393613
          0,           0,        1150,   0.0004077102138,      0.4626118019
          0,           0,        1160,   0.0001811254608,      0.4604152398
          0,           0,        1170,   0.0003020395842,       0.458621719
          0,           0,        1180,   0.0007848263224,      0.4570384329
          0,           0,        1190,    0.001495697209,      0.4560469311
          0,           0,        1200,    0.002385682934,      0.4555263669
          0,           0,        1210,    0.003297046898,      0.4554681708
          0,           0,        1220,    0.004226547209,       0.455825831
          0,           0,        1230,     0.00511480794,      0.4566102137
          0,           0,        1240,    0.005860883362,      0.4577540273
          0,           0,        1250,    0.006419014212,      0.4591622182
          0,           0,        1260,    0.006758491744,       0.460660703
          0,           0,        1270,    0.006914142466,      0.4623666752
          0,           0,        1280,    0.006869116544,      0.4639429873
          0,           0,        1290,    0.006676940292,      0.4652493607
          0,           0,        1300,    0.006401388813,      0.4661773471
          0,           0,        1310,    0.006102735541,      0.4666673908
          0,           0,        1320,    0.005863719184,      0.4667316629
          0,           0,        1330,    0.005639261407,       0.466455111
          0,           0,        1340,    0.005453068978,      0.4658262991
          0,           0,        1350,    0.005320205838,      0.4650618847
          0,           0,        1360,    0.005178650787,      0.4640329821
          0,           0,        1370,    0.005022376172,      0.4629744972
          0,           0,        1380,    0.004834058178,      0.4620338118
          0,           0,        1390,    0.004575332385,       0.461221068
          0,           0,        1400,    0.004266918904,      0.4607134952
          0,           0,        1410,    0.003979742605,      0.4605365294
          0,           0,        1420,    0.003658775305,        0.46058639
          0,           0,        1430,    0.003398865951,      0.4608019722
          0,           0,        1440,    0.003171556954,      0.4611233693
          0,           0,        1450,    0.003012991297,       0.461458099
          0,           0,        1460,    0.002940802495,      0.4617352058
          0,           0,        1470,    0.002967134255,      0.4619245318
          0,           0,        1480,    0.003078021273,      0.4619909451
          0,           0,        1490,    0.003302983102,      0.4619646928
          0,           0,        1499,    0.003585823608,      0.4618735435
